review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R34RISWH6YFRWS,5,49,49,N,Y
R3S4DQVPEGQO5I,5,53,54,N,Y
R1DP6PIRDWVHHF,5,117,120,N,Y
R3SQNJMQ67GLSA,5,22,23,N,Y
R5ADN4RGQ4P4N,5,22,24,N,Y
R3AOGK9AKBNR,5,57,62,N,Y
R1YIDA2Z76N3VN,3,37,40,N,Y
RQ41EVMK2LCWX,5,22,22,N,Y
R1JGBYQENYKYSD,5,35,36,N,Y
R31WQM098V6I9A,5,21,22,N,Y
RFTCQM1L0IGJ1,5,17,20,N,Y
R2H3GHWNJ7PPDS,5,24,25,N,Y
R2GPS5CI3E6KA5,5,49,50,N,Y
R1IGW3VPV8MHMT,3,27,27,N,Y
R20YDOMZDRICS1,4,20,20,N,N
R2ZTJVVUCCENER,5,29,29,N,Y
R2953GR5R0TBEN,5,31,34,N,Y
R25E37V7RHET0R,5,66,67,N,Y
R2ESHFEMOSA7Q7,5,20,22,N,Y
R2OOBTKMHETH1Z,5,26,28,N,N
R1WTLLTXO9UCAM,5,27,27,N,Y
R32E2LJPG9GFZE,1,26,27,N,Y
R1WB9LI5J36PE4,5,35,36,N,Y
R3VN4B8QUKF7U9,3,27,28,N,Y
R3GT51NOKIRWFT,5,47,49,N,Y
R1TB6P0ZNPYQ9J,1,20,23,N,Y
R3NJ7OIF4L1Y5J,5,35,37,N,Y
R35N7LSQHDIOVZ,5,49,49,N,Y
R37U2841GB3UM5,5,23,23,N,Y
R1YZB73UIAAA3I,5,36,37,N,Y
R1DIIOGHFNF85S,5,27,28,N,Y
R10B5XNYHHQTUD,5,35,36,N,Y
R3EJIXK3HBMI78,5,35,35,N,Y
R342ISK6H7GFSN,5,63,68,N,Y
R3JGLHB99N7VX4,5,26,27,N,Y
R3RXKW5VRD8XKL,5,20,21,N,Y
R9XIFMN935FIJ,5,27,27,N,Y
R161BP82AEPG5J,1,21,23,N,Y
R1S4QN711AYHRI,5,51,53,N,Y
R16VYWJ0746NDG,5,22,23,N,Y
R1PD2WTM3VR7GI,2,18,20,N,Y
R1XZ3BV6HP6OZP,2,25,26,N,Y
R2SGPSRR944WR2,5,19,22,N,Y
R1LP32NKN7YLEZ,5,31,31,N,Y
RTCMYIWMEM6,3,24,24,N,N
R3O7CU9EI97W1K,4,61,63,N,Y
R3TCEON5EJQ0BX,5,22,26,N,N
R2X9ISG7TVRDWA,4,22,23,N,Y
R2R00C0YDJ1YKN,5,20,21,N,Y
R1W2WG7RWRSPR5,4,26,27,N,Y
RMI0CAX5PJ9S,5,23,25,N,Y
RA1UNZNHV5C3P,5,23,23,N,Y
RVTXBK22TKKQY,5,21,21,N,Y
R29NHUHZTFN9WJ,5,23,23,N,Y
R2ZWFWMNN4KWIU,5,22,23,N,Y
R2TH3T2TTS8N7X,3,22,26,N,Y
R3C4WF8ZY3UV0N,5,20,23,N,Y
R7GN5WZHNTXWR,5,23,23,N,Y
R1JNPNV8Z93NIK,5,29,33,N,Y
R1R9HMFVYOJL60,5,20,21,N,Y
R18XIKPBDQ61MO,4,31,32,N,Y
R1X30RGG1OYEGI,5,159,165,N,Y
R1555ZJZGHLVB9,5,78,79,N,Y
RKWSSN8TPO3H0,5,64,67,N,Y
R3BV2GZEKZ912F,4,19,20,N,N
R333992RWNB7P2,5,47,47,N,Y
R19SDXCCV1D1MW,5,22,22,N,Y
R2OMZ5AFPO9ZHQ,5,36,36,N,Y
RLTRGRVPU81BV,5,20,23,N,Y
RG2IBDUW87DKL,1,50,51,N,Y
R1OQNS0Y8BMQ4I,4,67,68,N,Y
RAJ4WJHJUQ8C9,5,26,26,N,Y
R2SA3BFODIT56F,3,25,27,N,Y
R35PF3JHV9Y8TA,1,20,22,N,Y
RGZ7M6ZT6PRXY,4,31,35,N,Y
R1HB4R05WBNMZ7,5,21,23,N,N
R2D72DEG3SN06S,1,26,28,N,Y
R1N55O270QGKWA,3,58,60,N,Y
R3RYMS03GNLLDN,1,86,89,N,Y
R34XJIIV75ZYXB,1,19,20,N,Y
R22ONWVHAXD084,5,31,33,N,Y
R23BBLUE2A6DPK,5,25,25,N,Y
R11RJMDV75O7MC,4,56,57,N,Y
R1QIGP3YKC7B57,5,22,22,N,Y
R31WZP09U4UM2C,5,45,48,N,Y
R2CGONPYRHQRFA,5,31,32,N,Y
R1MPMX3TKF1X5F,5,23,23,N,Y
R2QCNTEMXS8C2O,3,28,35,N,Y
R1RZ799KIRCSN4,5,61,64,N,Y
R3EN7PZ692ZA37,5,61,61,N,Y
R2K6X4UNXS9PRE,5,20,22,N,Y
R2XZ41CD4RKBYD,5,34,35,N,Y
R1T0Y7O5BG9T2N,5,29,29,N,Y
R3CPGBGESTDDG4,5,24,28,N,N
R1WTKCTG8I4Z65,5,22,22,N,Y
R3KZ2ICJSF838O,4,55,55,N,Y
R2FVXMPEKL5EKY,5,20,21,N,N
R1LI0SULYZMY6X,5,18,21,N,Y
R240XSL0P2OD69,5,50,50,N,Y
R266AZOXAT7A82,5,36,36,N,Y
R37KIY3AZGG6JM,5,27,27,N,N
R115WXOLW9UXQZ,5,31,32,N,Y
R1R93LQQNJX8H6,5,34,34,N,Y
R3VXSDG7X7FGDW,3,121,130,N,Y
RALMQ4HA1DFUL,5,26,26,N,N
RZQUYPDKQL70V,4,23,25,N,Y
R2XO08TVPWEO4T,5,27,27,N,Y
R1USHOJ3GS7R0H,5,30,32,N,Y
RH8GHN86JCUCT,5,37,37,N,Y
R15QG26MGXZWRS,5,24,26,N,Y
R1R2GL86PY288Y,5,23,25,N,Y
R3OLQ5Y7JTDUWC,5,27,27,N,Y
R1Y9K0AW01D83X,5,27,27,N,Y
R31UOBUWIO495X,5,30,32,N,Y
R158U2YXU637OH,5,30,33,N,N
R2HQB19IE1LYQ7,5,26,27,N,Y
R1OF63J24O8M8Z,5,29,32,N,Y
R1PAMV3TM1AHG9,1,20,20,N,Y
R1VJANJQETLGP0,5,21,21,N,Y
RVRPUI5300YOQ,1,26,30,N,Y
RSS32PG6Y4GNX,1,96,104,N,Y
R2RW1IND9HEJXD,5,26,27,N,Y
R22VMZF2O29IPJ,5,59,59,N,Y
R3DH10UON5SGA3,5,25,27,N,Y
R1F2PRM0LCOC6L,5,41,42,N,Y
R39IASTJL0AY9N,3,19,21,N,Y
R2292XILKLLDAF,5,27,29,N,Y
R2JUYZM957CSWZ,4,20,20,N,Y
R1G6DGXFNQIUAU,5,33,34,N,N
R3RZMDYUCAZXNC,4,29,30,N,N
R2WMLQFMERRCSS,5,35,35,N,Y
R12YTEN0TLOZ9I,5,39,51,N,Y
R19DY120UDXA1W,5,32,38,N,Y
R3LR0ZBPZLU7EQ,5,24,27,N,Y
R2IA3BO9V81A0K,5,24,28,N,Y
R1QZ64QN3QF0KS,5,20,20,N,N
R24A737KKFR8NI,5,23,24,N,Y
R30DUDJJC0G0IJ,5,30,31,N,Y
R1WNR5H3CY82S9,2,38,38,N,Y
R2QPWS3IJO2ZJ2,5,24,26,N,Y
R3CYYRM46JUC4H,1,21,23,N,Y
R1QRP1SVKQ1GND,1,59,61,N,Y
R28JRFAS4CRYHL,5,24,24,N,Y
R2TVG5ASSMLGEL,2,28,28,N,N
R2QWI33H31JMNF,5,39,40,N,Y
R2BOJR02O474EO,2,38,42,N,Y
R230XZKZ67L4JQ,4,19,20,N,Y
R3T250YGVSIVUB,5,25,27,N,Y
R44I94SXP2YFY,5,19,21,N,Y
R2ZPN2FGDDJGIN,4,18,21,N,Y
R2WBZ3NXC7GVXV,5,26,30,N,Y
RQNLGZ1NS9U7Q,5,25,34,N,N
R3C0MAWWCC5SOY,5,27,28,N,Y
R2QB3J0Z31X04E,5,24,26,N,Y
R1N9MOYEHQ0XIS,5,30,32,N,Y
RT18JPT4P976C,5,26,28,N,Y
R1CWQQG4JCADHC,5,32,33,N,N
R2YZM49VJ2NUS6,5,65,65,N,Y
RK11Y4VH9WM1E,5,41,43,N,Y
R1SA0A0F2BVC12,1,21,22,N,Y
R3IM1W9WNZFFXH,1,27,31,N,Y
R3262GXXGN4A3L,5,20,21,N,Y
R2FI7HWZH98O1M,5,28,30,N,Y
R6LR0SHBHOXZR,5,25,27,N,Y
R3OGNL2441II41,5,29,32,N,Y
RKC6KD3KYPDID,2,35,37,N,Y
R2XOXAX1ZBMTRJ,3,25,26,N,Y
R266D515NK5DX,5,33,35,N,Y
R2QUMO0T34L4UL,3,26,26,N,Y
R7JU52I30TU6P,5,25,27,N,Y
RLPYI6TFO24CW,5,58,60,N,Y
R52I10T0Z3HGS,4,31,31,N,Y
R3R94HNO8MFB7R,5,29,30,N,Y
RD8JBRE71NUQU,4,25,25,N,Y
R19C2ZDLDVB8QJ,5,31,31,N,Y
R3MPQJH14YZY1Z,5,30,30,N,Y
RD33G6E3PVVPU,5,19,20,N,Y
R2PTET1SAU88KV,5,43,44,N,Y
R1AJGNVS0KQI69,5,56,58,N,Y
RAD810V4KLRUX,5,21,22,N,N
R101S404BBXG8E,5,49,52,N,Y
RJW9J6ETDH6N5,5,44,45,N,Y
R3LERJXGPFF3IB,2,22,23,N,Y
R3S082OM1EYSMH,2,20,20,N,Y
R222XSK94XGWAR,5,26,29,N,Y
R2WU2VEX9YVS3R,1,21,22,N,Y
R3JDBIK7VPW3JU,3,64,66,N,Y
R3HMY6ZQPCY68S,5,25,28,N,Y
R35XVY6WTSLLRB,5,27,27,N,Y
R2HP34VDGF99QG,5,20,20,N,Y
R33Z45VXV5J85Y,5,52,53,N,Y
R12BI4PPD3TAB,5,37,37,N,Y
RFZMYIRALN3KF,4,28,28,N,Y
R38X84S2VVWQ4C,1,22,23,N,Y
R2V6G1E9F3FUIJ,5,21,22,N,N
R1P6B76I12K7I6,5,19,20,N,Y
RQU3SQBIMNHUU,5,34,35,N,Y
R148PMTEZF4QN1,5,79,80,N,Y
R2MNTEKR9F1NB4,5,21,21,N,Y
R1EYYETUBCPFP8,5,26,27,N,Y
R18G1TGI2ZZP07,5,25,26,N,Y
R1EUUG2FHNWS30,4,31,31,N,N
R1IX82DFBAO6GR,4,65,68,N,Y
REJ711OMP8HZJ,5,33,34,N,Y
R1LFXH2I620SRK,3,25,26,N,Y
R39I6QT5BW9799,5,36,38,N,Y
R2WDZJSL8VL04G,4,26,26,N,Y
RE7T1AU3FQ75M,5,25,25,N,Y
R3EESTFSQVWT17,4,57,59,N,Y
R3TUETWVP44BQG,4,33,33,N,Y
R3E81GH63KO98R,5,34,36,N,Y
R2W7PG0BCGIH4C,4,19,20,N,Y
R2A1KU03XPWOV,1,21,22,N,Y
R1RSA75N0QDWYV,5,23,25,N,Y
RX36HDW171SRY,5,20,20,N,N
REE24129BTRYN,5,39,41,N,N
RV7823QZ2CQU1,5,49,49,N,Y
R2TSLFBGW7BNVG,5,41,42,N,Y
R31UET68CMYMZX,5,65,65,N,Y
RWIBDJ2Q2XKB,5,20,23,N,Y
R2VFWHYAPT8AYK,4,30,33,N,Y
R1EXUP3GPRGMFZ,1,19,20,N,Y
R2239XQ3S2MPVF,5,34,34,N,Y
R2OC2PEDB48PYH,3,27,30,N,Y
R32K6JZXVDEXMH,1,20,22,N,Y
R3DLAUVMWF7C98,5,21,24,N,Y
R2B767FFJBZWNB,5,35,36,N,Y
R3FIVXPWWUDE07,3,31,32,N,Y
R3PHC92LCJA403,5,24,24,N,Y
R3VEA01ULMJVNX,4,25,25,N,N
R2Z5JR7C3S0ARX,5,34,36,N,Y
RS2RXR23A4YA5,5,75,76,N,Y
R3I4WY3BTWHL3Z,5,46,46,N,Y
R1MOKBI8POYZ2H,5,43,43,N,Y
R38XFREA1AZ1H9,5,27,27,N,Y
RNFLOUD8IURV,5,39,48,N,Y
RQY33FFPIOWYI,5,34,37,N,Y
R15JVGJ8SUOKCZ,5,24,25,N,N
R20JXA97YCSXER,5,45,46,N,Y
RF6IMBHLTSI6W,5,26,26,N,Y
R2WKYNAMCIAEA,4,49,49,N,Y
R15Y2YXQFBBID1,4,95,99,N,Y
R57Y6R19WRKLM,5,29,29,N,Y
RIZ35JOZLWFYQ,4,26,27,N,Y
RFKH1JMZ6FLMQ,5,91,93,N,Y
R1VTBQHHD3KVA3,5,32,32,N,Y
R3MGDA4Z8P9Q5F,5,39,41,N,Y
RLZQ20Y3JKUIY,1,12,20,N,Y
RDQNAVIU5GGG6,5,30,30,N,Y
RA4LQ5VGWXVGG,5,34,34,N,Y
R2FMJ04WMUN030,5,21,21,N,Y
RC9E9ZKQI3GON,5,32,35,N,N
R1HFJAUR3DY6EX,1,31,32,N,Y
R1UJMDJNIR4SW7,4,20,20,N,Y
R3559CG6NIAF98,5,72,72,N,Y
R15EVJONIPT3JE,1,29,31,N,Y
RRYAMJ9T7B8O3,5,17,20,N,Y
R1HLTMWTF904VJ,5,20,20,N,Y
R3G1LY7D0EJLWS,5,47,50,N,Y
RPKRPEN8YGBX0,1,58,64,N,Y
R3F78D9V57ZQ,4,19,20,N,Y
RW90P56SMBR49,2,27,29,N,Y
R6QEJ9ZSUSVNT,5,53,55,N,Y
R3DMZFHEO925ZU,5,46,46,N,Y
R1PM9UAVS5M9QD,1,20,27,N,Y
R1WF5W186GL92Q,5,36,40,N,Y
R3351WMWAEO91W,5,21,24,N,Y
RMUS3U4EQHKYF,3,25,27,N,Y
R3HNARDXI2BFPF,1,23,24,N,Y
R1C9JDWZ6127ZC,5,54,55,N,Y
R1B27C8RK71UFU,5,92,96,N,N
R2NTKBH8GXT7MI,4,25,27,N,Y
R17F0EAP0NBTU4,5,21,22,N,Y
RFGVNQ06XATFF,2,21,22,N,Y
RGBL1YBOUOESI,5,24,24,N,Y
R2CVEI2OR31LNE,5,19,20,N,Y
R21LQBXZMQO5EW,1,31,31,N,Y
R3TNL44C6H8FV6,5,36,36,N,Y
R1UZ4YCYZL50J6,5,69,70,N,Y
R17A1CVWK4XOS5,5,20,22,N,Y
RD4SZV8N5XI17,1,22,24,N,Y
R1APVS6485CHAF,5,29,29,N,Y
R30GTL3P44XYXW,5,20,22,N,Y
R2278OV8HSLSN0,5,26,26,N,Y
RI6KNLCZHLD9G,4,20,20,N,Y
R1C5LZZGWUIRA7,5,30,30,N,Y
R1YVCEPY7080AO,1,26,27,N,Y
R3KW8N937Z5QLE,4,34,39,N,Y
R120BWOEILF80P,3,21,22,N,Y
R24D8FOWAG8EEZ,4,71,74,N,Y
R9JW11M7W2TW4,5,20,21,N,Y
R2M1N4PE1HP9CE,4,41,41,N,Y
RO09CVKRNJL9F,1,50,51,N,Y
RJBRH8FV28ICN,5,53,53,N,N
RQLJ0ITB4FSCC,5,42,43,N,Y
R218IUA3AVQBV1,2,93,95,N,N
RS1WY1GLSGWYR,5,68,69,N,Y
RXJI39U25P7FC,5,24,24,N,Y
R3E1EZTWNVDWLF,3,129,132,N,Y
R2EJR2H6WGOPPU,5,27,29,N,Y
R2D1NWXTDFZ0MS,5,20,20,N,Y
R39FT0PECPAY2,5,93,94,N,Y
R3T8073ZAEX934,4,94,96,N,Y
RO6734TFJBQSF,3,24,24,N,N
R1SKT8V9FFFZ40,2,20,20,N,Y
R35M9G8VTR5C89,5,31,32,N,Y
R2DTIMX5KAT5NU,3,24,24,N,Y
R15ZVJE1GGIE45,5,59,62,N,Y
R39JNEBI5CYLFT,5,34,34,N,Y
R2YIADHUIGV3IG,5,24,24,N,Y
R31R1MNS440PZZ,4,22,24,N,Y
RDQKWZSCK89BX,5,33,35,N,Y
REC24LETHGTK2,5,20,21,N,Y
R2FFA579Z7YLPZ,5,35,36,N,N
R3CDH5RBYQ09RM,5,21,21,N,Y
RKM3HIS8V7NRE,5,37,39,N,Y
RT40P5QLWG25D,4,19,21,N,Y
R2DV6OOWRKZBUX,5,45,50,N,N
R57DOCTGK6TXX,5,44,46,N,Y
RRPF84HN6IYC6,3,131,133,N,Y
R3FZGY9HS3HG0R,2,42,69,N,Y
R2EOZ897OJKBWI,2,22,25,N,Y
R1A2ZH2GDRH11U,5,17,23,N,Y
R3BDIMCYG0GNHR,5,57,59,N,N
R36COKRAFU4QEM,5,61,62,N,Y
R3CTBC8UL6TPDN,4,28,28,N,N
R1GAXQB2ZBF9FA,5,24,26,N,Y
R3FYK6IAUIJIPS,5,47,64,N,N
R3NN4JTO1IGT5Q,3,50,51,N,Y
RFA3YRLOH9LUA,5,58,60,N,N
R37JDU0WYTE3JU,1,43,44,N,Y
R248GKRUIJKDIN,1,24,24,N,Y
RYN5J8GEES78Q,4,20,20,N,Y
R14MU9QGSKVFB2,5,52,56,N,Y
R1IPE6U0XE7MAL,1,47,47,N,Y
R3OFL6I20982E0,5,69,69,N,Y
R3EQ7F75GQ35ZH,5,34,34,N,Y
R15MPR4AFDPGLY,5,19,20,N,Y
R1S32IIE1FX9ZV,5,25,27,N,Y
R2BM91UJJAJDS6,5,33,35,N,Y
R34NJOXSXZS8IV,5,47,48,N,Y
R72KY54BKKPX8,4,27,27,N,Y
RI6HDICIUK4E9,5,35,36,N,Y
R2U66I06TCE6BP,4,21,21,N,Y
RGHIBJ7M19B1M,1,28,28,N,Y
R2Q2HY040K0ZXU,5,48,51,N,Y
R2CS1RWETDUUA8,5,37,40,N,N
R88ZJ8S6QSO37,5,27,27,N,Y
R33JFEXEPVEP64,5,34,39,N,Y
R2THIL3MADEHRN,5,23,24,N,Y
RWX4QAL5XTA5N,1,27,28,N,Y
RG72NBLZX0B02,1,54,56,N,Y
R8JVHFH013212,5,80,80,N,Y
R3TRXPMV7YKKW6,5,21,22,N,Y
R2JEEQ8CH0O2DP,4,30,30,N,Y
RIET55N917TEQ,5,22,23,N,Y
RYR4TLHONI5T4,5,27,28,N,Y
R34PF45P90NA4B,4,22,24,N,Y
R1OGKODTV9QJ5D,5,20,21,N,Y
R3T9MDNTG2KW2Y,5,26,26,N,Y
R2AHH4K8ST64AR,5,50,50,N,Y
R1URXX6IPILAEV,5,30,30,N,Y
R1PC0CTXB7OMHI,3,23,26,N,Y
R3MAE317UOX6FY,1,25,31,N,Y
R2JB78A8QXLEAL,1,22,24,N,Y
R36GRGD00HPC0A,5,20,23,N,Y
R2QT7A540PRW0S,5,33,33,N,Y
R16BXSHO73ENUB,5,31,31,N,Y
R6OI2DNZFHSIR,5,34,36,N,Y
R1U4PAC96N29DM,3,22,23,N,N
R2RMBWNAWSAWIS,1,19,29,N,N
R13GR0OFQH4838,5,64,67,N,Y
R2C5S4KWLJ4EI5,5,55,64,N,Y
RQG112R020R72,5,35,37,N,Y
R13EJAM2D3FNN6,5,27,28,N,Y
R2O0VVWYYMB97L,5,22,24,N,Y
R3H6KGZA58Z1Q2,5,32,32,N,Y
R1VRIVQBLB0CVM,4,22,23,N,Y
RB9GM93J6C0UK,5,26,27,N,Y
R1DP1WX1H9EGJ9,5,24,25,N,Y
R1XR8MAHAJVZE6,5,17,20,N,N
R2LF2O2BBYCNW7,1,22,23,N,Y
R2GA16ZYA69XQI,5,42,45,N,Y
R3O6E160VULF1C,1,20,22,N,Y
R2M1CSNOBAPSVT,5,52,53,N,N
R1UYH3SBIHGZ84,4,17,21,N,Y
R4L4TKYWCAGIC,1,34,34,N,Y
RMJVVMO06C5Q6,5,87,88,N,Y
R6CE3KDCCIIGR,5,26,26,N,Y
R2O9X64TQT2BOQ,2,30,31,N,Y
R13MBDI60JXEOC,4,22,22,N,Y
R12RAWZK97BPCI,5,28,29,N,Y
R1UBLVAY4YVXTG,5,20,24,N,Y
R12TT43Z5HUACF,5,28,28,N,Y
R319WS2O51IEYU,5,22,22,N,Y
R22HNTV1NF17Q,5,44,49,N,Y
R2I07W1HQ5I1AI,4,23,24,N,Y
R139MR6N99LA1I,1,69,75,N,Y
R7IZJMFBVB9E7,4,60,60,N,Y
RCV4CU8TK83GM,5,23,25,N,Y
R1OFDUR678TUNQ,1,30,32,N,Y
R3LZE8SVA2LWTT,5,21,21,N,Y
R3IALI2D8O25N2,5,27,27,N,Y
R2ZHTSUXKCE5LP,4,31,33,N,Y
R2Y7ISX2YVC7W1,3,108,108,N,Y
R1APCYMAX6BYAM,5,25,25,N,N
R2FS5KNGBQ9MPJ,5,29,29,N,Y
R3GKFFMZ6HMSSB,5,74,77,N,Y
R3L9AFPVWDOAOE,4,46,47,N,Y
R13SWUSP6NOA02,4,26,26,N,N
RZ6Y7O7EV0PU,4,30,32,N,Y
R2WS80QM7BIVVC,5,20,20,N,Y
R2E2A6ZOUMXYPV,4,25,25,N,N
R1RXZM8OCXKM80,5,70,71,N,Y
R123TER5E6YH0I,5,23,23,N,Y
R2XOMI82AX9FU9,5,38,40,N,Y
R8K8ZM1PS2NB3,5,21,22,N,N
R2Y0N1N5LSUBOK,4,21,23,N,N
R238RH5S3ZD1UX,5,33,33,N,Y
R1K80718II65MU,5,55,56,N,Y
RES924FJUN5N2,5,34,34,N,Y
R3EXCHZ2K5I3NB,5,23,25,N,Y
RYBYLRLXJA8IP,5,60,63,N,N
RKMPB8VADM4BP,1,59,64,N,N
R1OYJ3WCSP6F82,5,20,20,N,Y
R16ND1JJNGHS0,1,20,20,N,Y
R36KCNKR55KC9K,5,29,32,N,Y
RV7H0SUO7L9VT,3,20,21,N,Y
R17ZW73TPPWDFV,5,48,48,N,Y
R1LT4CHM67VBYP,1,132,141,N,Y
RPTLMUA2EPL3O,5,18,21,N,N
R3REJZNSX08SNO,4,26,26,N,Y
RIH96BITCNAH1,5,23,26,N,Y
RS39OS1WKWC3G,1,40,50,N,Y
R2F16NAD22931W,1,32,33,N,Y
R1BYYOASAMQG4,5,24,25,N,Y
R18U5SD4NMI1CX,5,22,23,N,Y
RZUBFFR3MLED4,5,83,84,N,Y
R37B5KTKEZWZQQ,5,20,20,N,Y
R2I9DS0QE9QPVC,5,22,24,N,Y
R3135IKYBWU99M,4,24,25,N,Y
R3KYQZ68WRKXLN,1,51,52,N,Y
R3VS28UQCRCVY6,5,63,63,N,Y
R2XGJESBROQSJW,3,24,27,N,Y
RFACJTNWH3LCG,5,42,44,N,Y
R989LYU2RMZKB,5,38,40,N,Y
R3PZY16Q2O3IVI,5,23,23,N,Y
R35W5VODFZ8QFR,4,72,73,N,Y
R4JNEEE28XHQL,5,45,46,N,Y
R95Q5828YMIDO,5,20,25,N,Y
R2Z9F8PM8NLNL4,4,29,30,N,Y
RGPXTOD2694D4,5,21,21,N,Y
R1G4HF0V5B36V8,5,27,28,N,Y
R1URNKNTZQJAZ8,5,53,63,N,N
RO6PZM9KHJGOU,5,29,29,N,Y
R1A9GF1PBOVLNQ,5,29,30,N,Y
R2JPCCOYJ5Y1SR,5,70,71,N,Y
R3IOJAZY437B08,2,18,22,N,Y
R6BCHBD3VEKV5,5,18,22,N,Y
R2SIVLE0ANW40T,5,29,29,N,Y
RTOC3UC8FMOZA,5,23,24,N,Y
R1WLA7OZUZEL7Y,5,34,34,N,Y
R34XJFJWB676JU,5,27,27,N,N
R4VJ3RPKV7U3S,5,71,72,N,Y
R36JY4Q6L3GLTR,5,36,36,N,Y
RTJ4IILGBNO9O,2,53,57,N,Y
R1RAS4MWQCUVB3,2,47,50,N,Y
R3T7ENP6S0P5LL,5,24,24,N,Y
R18TEZ1YQ1HXCP,5,22,22,N,Y
R13RO9I2X66YJL,5,20,20,N,Y
R85OP5LOR2C9X,5,26,27,N,Y
R3EZRVYQNMG913,5,22,22,N,Y
REZJT3VCLOOKE,2,24,24,N,N
R32QIS780VLIX6,5,22,23,N,Y
R2CH7NS4BEM8IS,5,35,36,N,Y
R1H8PU49E7FIGJ,5,20,20,N,Y
R20J56KBKXN2D8,5,40,41,N,Y
RB61H11FEMDUJ,5,52,53,N,Y
REKYF3LODLNUN,5,44,49,N,Y
RNQODPHUFXRI9,5,20,20,N,Y
R3ALHHTM8UTESN,5,21,22,N,Y
R134NJKJZBXHB7,1,347,370,N,Y
R1P5I1A333JTEC,1,27,28,N,Y
RYQABQ5NVSSFJ,5,41,47,N,Y
R3NZ0Y3NOV1UNR,4,22,24,N,Y
R43C8IXFKEX20,4,33,35,N,Y
R3GGG80HHG2GLB,5,22,23,N,Y
R219GM198UW9QX,3,84,85,N,Y
R1QNS54UMNK9UL,5,22,22,N,Y
R2W5Y991RXA5YY,5,51,53,N,Y
RU3UMWV9PRSDC,5,135,140,N,Y
R9EOM87F0930O,1,44,48,N,N
RVLCDPMGTQ6MC,5,20,20,N,Y
R2CI0JKHT0XUJD,5,26,26,N,Y
RDLYWUEII04W9,5,29,29,N,Y
R3BZ300WC5JJB7,5,23,23,N,Y
RXP0NVMSHK9HY,1,38,38,N,N
R38GGR1DFZ5DQY,5,22,22,N,N
R3C8CG6W3HYU6R,5,68,77,N,Y
R1G17YNBBINQJR,5,28,28,N,N
R3TRVCCULPLTDM,5,107,109,N,Y
R2M8351VKYUGXU,1,23,25,N,N
R2Q5CGOH5C5CGT,1,49,50,N,Y
RAXIRHAQ9F7U2,5,58,64,N,Y
RVKOGZHQRRZUT,5,20,20,N,Y
R3FWEKGS2B2CRE,5,30,30,N,Y
RH1VNQFUDA2HX,5,16,20,N,Y
R33RDULSHMPRIB,5,71,71,N,Y
R1YSCYX8MKGCLO,3,27,27,N,Y
R2KFD8WSCFR2AN,5,28,29,N,Y
RAAXPQX41EU1H,5,91,91,N,Y
R3980QT0IFQDQC,5,29,29,N,Y
R25JCZ9YHYZJIZ,5,22,26,N,N
R2DKKXABAYZORN,5,40,40,N,Y
R14AZARJ4JQ0EH,3,20,23,N,Y
R2LR1TLZGC7Q4K,2,32,36,N,Y
R1FATQZD2M2FEE,5,26,29,N,Y
R26FX5B8HUEIHY,5,51,51,N,Y
REH9GRQUCZYLC,5,41,43,N,Y
R3DZKYG0QRVTQ4,5,38,38,N,Y
R29R1T9V5OPXUF,4,25,28,N,Y
R2J3499GPM61A,5,33,33,N,Y
R2JI5QWGEKH1U9,3,20,20,N,Y
R38SCXUCT470ZL,5,20,23,N,Y
R1LH16774T95TP,5,20,21,N,Y
R159BKL9XYDWRB,4,25,25,N,Y
R1KO8D7MIYA5BY,2,49,49,N,Y
R1FAR7RD8WGLE2,5,34,35,N,Y
R3NI78GDEQH1NR,5,41,42,N,N
R2KEWD8B7B56SD,3,19,21,N,Y
R8BGMTLUNU0QL,5,20,21,N,Y
R206ENRBM6JOX2,5,48,49,N,Y
R2CSPU28IZ588E,3,22,25,N,Y
R2B80CRT73LJLX,3,38,38,N,Y
R31OAHYTV4S34L,4,27,29,N,Y
R12YDAOKGWDKJM,5,51,54,N,Y
R1WWCMGW35K67A,5,82,85,N,Y
R1Z9BY02NZ3WEV,5,34,34,N,N
R3GIUQX86HVVDD,5,20,21,N,Y
RAXGGAXPS57HO,5,46,46,N,Y
R21Q5M7IFAG3KU,3,21,21,N,Y
RNU7ORZL33VL7,4,23,24,N,Y
R27SISN4MWJ36H,5,66,67,N,Y
R3EO2SNNOKU523,2,27,28,N,Y
RYZZUAM50SVZI,5,107,110,N,Y
R11ZMOY8ECKX0R,5,26,26,N,Y
RYLULOXB06CCV,5,14,21,N,N
R19QJA7IPLJEPS,5,27,27,N,Y
R3VAVN1HNBBQVB,1,112,114,N,Y
R2G9PD7TYABSWF,3,25,25,N,Y
RMLF8IGR3MPGG,5,137,142,N,Y
R1X9PSQ27DUOD9,5,21,21,N,Y
R3VGV6KJO8BT9Z,5,51,55,N,Y
R1M2CKSIQBDB8X,2,21,23,N,Y
RNAYUMOHF73VZ,5,35,35,N,Y
R3MIRY9T6QAIIK,5,53,54,N,Y
R2KKYME2V40X9C,5,24,24,N,Y
R3Q6RDOJXCMJX6,5,34,35,N,Y
R1KXZVKUU4QDJO,5,23,23,N,N
R19RZETLZXCIDQ,5,65,65,N,Y
RR1ZY543L4PQI,1,20,21,N,N
R1GTKX0MP9W6YD,5,23,23,N,Y
